search_term,relevance,product_uid
167,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.2, 3.17, 3.0, 3.0, 3.0, 3.0, 2.8, 2.71, 2.67, 2.67, 2.67, 2.4, 2.33, 2.33, 2.0, 1.67, 1.67, 1.67, 1.67, 1.0]","[711158610, 711158612, 711158616, 711158617, 711158621, 711158624, 711158625, 711158629, 711158631, 711161190, 711161192, 711161194, 711161195, 711161212, 711171356, 711171358, 711171359, 711171360, 711171362, 711171369, 711174578, 711174579, 711174580, 711174581, 711174582, 711174585, 711174586, 711174587, 711174589, 711174590, 711174591, 711174592, 711174593, 711174594, 711174596, 711161214, 711171374, 711158609, 711158615, 711158618, 711158619, 711158623, 711158626, 711158630, 711158632, 711161193, 711161196, 711161201, 711161202, 711161205, 711161206, 711161209, 711161210, 711171357, 711171361, 711171368, 711171371, 711174577, 711174584, 711174595, 711158620, 711158628, 711158633, 711161200, 711161203, 711161207, 711161208, 711171363, 711174583, 711161191, 711171365, 711161199, 711158611, 711158622, 711161213, 711171373, 711161198, 711161197, 711158627, 711161204, 711174588, 711171375, 711158613, 711158614, 711171370, 711161211, 711171366, 711171367, 711171372, 711171364]"
238,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.8, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.0, 2.67, 2.2]","[711174619, 711174621, 711174623, 711174624, 711174625, 711174627, 711174632, 711174633, 711174634, 711174628, 711174626, 711174629, 711174630, 711174631, 711174635, 711174617, 711174620, 711174622, 711174636, 711174618]"
162,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.5, 3.33, 3.33, 3.33, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.8, 2.67, 2.67, 2.67, 2.67, 2.6, 2.33, 2.33, 2.33, 2.0, 1.6, 1.25]","[711159282, 711159283, 711159286, 711159289, 711159291, 711159292, 711159293, 711159297, 711159298, 711159299, 711159301, 711159302, 711159304, 711159305, 711159306, 711172036, 711172038, 711172039, 711172040, 711175744, 711175760, 711159287, 711159285, 711159290, 711159294, 711159295, 711159300, 711159303, 711175754, 711159284, 711159288, 711175746, 711159296, 711172037, 711175745, 711175751, 711175756, 711175763, 711175757, 711175747, 711175755, 711175758, 711175761, 711175749, 711175748, 711175752, 711175753, 711175762, 711175750, 711175759]"
239,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.0, 2.8, 2.67, 2.67, 2.67, 2.67, 2.6]","[711162759, 711162760, 711162762, 711162769, 711162770, 711162771, 711162773, 711162776, 711162777, 711162778, 711172328, 711172333, 711172336, 711172337, 711172340, 711176193, 711176197, 711176200, 711176202, 711176203, 711176204, 711176207, 711176208, 711176209, 711176210, 711162765, 711162768, 711162774, 711162775, 711162779, 711172331, 711172332, 711172335, 711176192, 711176198, 711176201, 711176205, 711176196, 711162761, 711162767, 711162772, 711172327, 711172329, 711172338, 711176194, 711176195, 711176206, 711176211, 711172339, 711172334, 711162758, 711162763, 711162766, 711172330, 711176199, 711162764]"
106,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.5, 3.4, 3.4, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.2, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.67, 2.67, 2.67, 2.67, 2.6, 2.57, 2.5, 2.4, 2.4, 2.2, 2.0, 2.0, 1.67]","[711160567, 711160570, 711160572, 711160573, 711160576, 711160577, 711160579, 711160581, 711160583, 711160584, 711160589, 711160591, 711164466, 711164468, 711164473, 711164474, 711164478, 711164483, 711173744, 711173760, 711173761, 711178417, 711178418, 711178419, 711178420, 711178421, 711178425, 711160578, 711160580, 711160582, 711160586, 711160587, 711160590, 711164467, 711173751, 711178416, 711178423, 711178424, 711178427, 711160569, 711160575, 711173752, 711178426, 711160585, 711164472, 711164475, 711164476, 711164477, 711164479, 711173745, 711173748, 711173749, 711173758, 711173759, 711173763, 711178428, 711173750, 711173762, 711160574, 711164469, 711164482, 711173753, 711173754, 711173756, 711178422, 711164480, 711173747, 711178429, 711178430, 711160571, 711164481, 711164471, 711164470, 711173757, 711160568, 711160588, 711173746, 711173755]"
157,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.17, 3.0, 3.0, 2.67, 2.67, 2.6, 2.6, 2.4, 2.4, 2.33, 2.33, 2.2, 2.14, 2.0, 2.0, 1.67, 1.67, 1.5, 1.33, 1.33, 1.33, 1.33, 1.33, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[711178077, 711178078, 711178080, 711178081, 711178083, 711178089, 711178092, 711178095, 711164248, 711178076, 711178086, 711178087, 711178094, 711178091, 711173506, 711164253, 711164262, 711178082, 711178085, 711178088, 711173507, 711178093, 711173505, 711178079, 711164254, 711178090, 711164242, 711178084, 711173508, 711173510, 711164250, 711173511, 711173514, 711164264, 711164258, 711173512, 711164244, 711164256, 711164246, 711164240, 711164243, 711173504, 711173509, 711173513, 711164241, 711164245, 711164247, 711164249, 711164251, 711164252, 711164255, 711164257, 711164259, 711164260, 711164261, 711164263, 711173503]"
15,"[3.67, 3.67, 3.33, 3.33, 3.0, 3.0, 3.0, 2.8, 2.67, 2.67, 2.4, 2.4, 2.2, 2.2, 2.0, 1.67, 1.33, 1.0, 1.0, 1.0, 1.0]","[711177587, 711177593, 711177582, 711177583, 711177588, 711177590, 711177592, 711177591, 711177585, 711177601, 711177589, 711177594, 711173324, 711177584, 711177586, 711177596, 711177599, 711177595, 711177597, 711177598, 711177600]"
32,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.4, 3.4, 3.33, 3.33, 3.33, 3.33, 3.25, 3.2, 3.2, 3.2, 3.2, 3.0, 3.0, 3.0, 2.67, 2.6, 2.6, 2.4, 2.33, 2.33, 2.2, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[711160043, 711160045, 711160046, 711160048, 711160050, 711160052, 711160054, 711160055, 711160056, 711160059, 711160060, 711160061, 711160062, 711160063, 711160064, 711160065, 711160066, 711163840, 711163841, 711163842, 711163844, 711163845, 711163848, 711163849, 711163854, 711163855, 711163856, 711163862, 711173232, 711177425, 711177427, 711177428, 711177429, 711177430, 711177431, 711177434, 711177435, 711177439, 711160044, 711160047, 711160051, 711160057, 711163847, 711163850, 711163851, 711173230, 711173243, 711177424, 711177432, 711177436, 711177437, 711177422, 711163863, 711177438, 711160042, 711163852, 711163858, 711177423, 711163857, 711160053, 711163843, 711173229, 711177433, 711163846, 711163859, 711163860, 711177426, 711163861, 711173231, 711160049, 711160058, 711163853, 711163864, 711177421, 711173233, 711173234, 711173235, 711173236, 711173237, 711173238, 711173239, 711173240, 711173241, 711173242, 711173244, 711173245, 711173246, 711173247, 711173248]"
76,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.25, 3.2, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.6, 2.6, 2.4, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.25, 2.2, 2.2, 2.0, 2.0, 2.0, 2.0, 2.0, 1.8, 1.67, 1.67, 1.33]","[711160267, 711160271, 711160272, 711160274, 711160275, 711160276, 711160277, 711160278, 711160279, 711160280, 711160281, 711160282, 711160283, 711160284, 711160285, 711160286, 711160287, 711160288, 711160289, 711160290, 711160291, 711164075, 711164077, 711173471, 711173472, 711177834, 711177835, 711177836, 711177838, 711160269, 711160270, 711160273, 711164086, 711173473, 711177839, 711164083, 711164089, 711164091, 711177850, 711164098, 711160268, 711164082, 711164090, 711164081, 711164085, 711164092, 711164096, 711164099, 711177852, 711164094, 711164095, 711177837, 711177851, 711177842, 711177843, 711164076, 711164087, 711164088, 711164097, 711177847, 711177853, 711177841, 711177846, 711177848, 711164078, 711164084, 711164093, 711177845, 711177849, 711177840, 711164080, 711177844, 711164079]"
202,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.0, 3.0, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.4, 2.33, 2.33, 2.33, 2.2, 2.0]","[711177381, 711177382, 711177383, 711177384, 711177387, 711177390, 711177391, 711177393, 711177395, 711177396, 711177398, 711177400, 711163818, 711177386, 711163828, 711163832, 711177385, 711177388, 711177389, 711177392, 711163833, 711163810, 711163813, 711163814, 711163821, 711163822, 711163826, 711163830, 711177394, 711177397, 711163812, 711163816, 711163811, 711163819, 711163824, 711163825, 711163831, 711163834, 711163817, 711163829, 711163820, 711163823, 711177399, 711163827, 711163815]"
227,"[3.33, 2.67, 2.6, 2.6, 2.33, 2.33, 2.33, 2.2, 2.2, 2.2, 2.0, 2.0, 2.0, 1.83, 1.67, 1.67, 1.33, 1.33, 1.33, 1.33]","[711178569, 711178581, 711178574, 711178582, 711173825, 711178578, 711178586, 711178577, 711178580, 711178587, 711178571, 711178576, 711178584, 711178579, 711178570, 711178583, 711178572, 711178573, 711178575, 711178585]"
234,"[3.67, 3.67, 3.33, 3.2, 3.2, 3.0, 2.8, 2.4, 2.4, 2.33, 2.33, 2.2, 2.0, 1.67, 1.67, 1.67, 1.67, 1.33, 1.33, 1.0, 1.0, 1.0]","[711177282, 711177284, 711177286, 711177290, 711177298, 711163757, 711177285, 711177292, 711177295, 711177283, 711177287, 711177299, 711177288, 711163758, 711177293, 711177294, 711177301, 711177289, 711177296, 711177291, 711177297, 711177300]"
204,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.25, 3.0, 3.0, 3.0, 3.0, 2.8, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 2.2, 2.2, 2.0, 2.0, 2.0, 2.0, 1.67, 1.67, 1.67, 1.67, 1.6, 1.33, 1.33, 1.25, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[711160822, 711160824, 711160830, 711160832, 711160835, 711160836, 711160838, 711160817, 711160827, 711171203, 711174221, 711174224, 711174225, 711160815, 711160820, 711160823, 711160834, 711171204, 711171205, 711174219, 711174227, 711160829, 711160825, 711174220, 711174222, 711174226, 711171198, 711174230, 711174233, 711160816, 711160833, 711171194, 711171196, 711171200, 711171206, 711174228, 711174237, 711174232, 711160826, 711160837, 711171195, 711171197, 711174231, 711174234, 711160819, 711160828, 711174235, 711160831, 711171208, 711174223, 711174229, 711160818, 711160839, 711171193, 711174238, 711171201, 711160821, 711174236, 711171207, 711171190, 711171191, 711171192, 711171199, 711171202, 711171209]"
143,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.4, 3.33, 3.33, 3.25, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.6, 2.33, 2.33, 2.33, 2.33, 2.25, 2.2, 2.0, 2.0, 1.67, 1.67, 1.67, 1.67, 1.67]","[711161090, 711161091, 711161092, 711161094, 711161097, 711161098, 711161102, 711161103, 711161106, 711161107, 711161109, 711161110, 711161114, 711171293, 711171294, 711171296, 711171297, 711171298, 711171300, 711171301, 711161095, 711161096, 711161100, 711161101, 711161108, 711161111, 711161112, 711174476, 711161099, 711161105, 711161104, 711171295, 711161113, 711174467, 711174475, 711171299, 711174462, 711174465, 711174473, 711174461, 711161093, 711174463, 711174466, 711174469, 711174472, 711174459, 711174457, 711174460, 711174464, 711174468, 711174470, 711174471, 711174474]"
92,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.5, 3.5, 3.4, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.0, 3.0, 2.67, 2.67, 2.6, 2.4, 2.4, 2.2, 2.0, 1.8, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.6, 1.33, 1.33, 1.0]","[711164441, 711164445, 711164446, 711164452, 711164455, 711164458, 711173724, 711178396, 711178397, 711178405, 711178407, 711178408, 711178410, 711178411, 711178413, 711178415, 711164449, 711164450, 711164454, 711164461, 711173726, 711173734, 711173743, 711178400, 711178402, 711178404, 711178406, 711178409, 711178401, 711164456, 711164459, 711164442, 711178403, 711164444, 711164448, 711164451, 711164453, 711164457, 711164460, 711164462, 711164464, 711173725, 711173730, 711178412, 711164443, 711173727, 711178414, 711178398, 711178399, 711164463, 711173732, 711173741, 711173735, 711164465, 711173740, 711164447, 711173729, 711173731, 711173733, 711173738, 711173739, 711173728, 711173736, 711173742, 711173737]"
125,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 2.33, 1.75, 1.67, 1.67, 1.33, 1.0]","[711177869, 711177874, 711177875, 711177876, 711177878, 711177879, 711177880, 711177881, 711177882, 711177884, 711177889, 711177870, 711177872, 711177873, 711177877, 711173477, 711177871, 711177883, 711177888, 711177885, 711177886, 711173474, 711173476]"
235,"[4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.25, 3.2, 3.2, 3.2, 3.17, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.8, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.33, 2.33, 2.2, 1.8, 1.0]","[711161786, 711171806, 711175211, 711161782, 711161789, 711161796, 711161797, 711161801, 711171804, 711171815, 711171821, 711175197, 711175204, 711175207, 711175212, 711161784, 711161787, 711161788, 711161790, 711161795, 711161798, 711161799, 711161800, 711161802, 711171808, 711171809, 711171812, 711171814, 711171817, 711171819, 711171820, 711175195, 711175200, 711175208, 711175213, 711161791, 711161794, 711161803, 711175205, 711175206, 711161793, 711171803, 711171813, 711171816, 711171822, 711175201, 711175202, 711161805, 711175196, 711175203, 711161783, 711161804, 711171811, 711171818, 711175198, 711175209, 711175210, 711171810, 711175199, 711171805, 711171807, 711161792, 711161781, 711161785]"
257,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.4, 3.25, 3.2, 3.0, 3.0, 2.8, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.4]","[711175905, 711175906, 711175908, 711175909, 711175911, 711175913, 711175914, 711175915, 711175917, 711175919, 711175920, 711175921, 711162489, 711175907, 711175916, 711175918, 711175922, 711175923, 711162497, 711162498, 711162492, 711162490, 711162495, 711175904, 711162488, 711162493, 711162494, 711175912, 711162496, 711175910, 711162491]"
101,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.0, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.6, 2.5, 2.33, 2.33, 2.2, 2.0, 2.0, 2.0, 2.0, 1.8, 1.67, 1.67, 1.33, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[711160067, 711160069, 711160070, 711160071, 711160072, 711160074, 711160075, 711160076, 711160077, 711160078, 711160079, 711160080, 711160081, 711160082, 711160083, 711160084, 711160085, 711160086, 711160087, 711160088, 711160089, 711160090, 711163866, 711160091, 711163865, 711173249, 711160068, 711163867, 711173261, 711177460, 711160073, 711173258, 711163868, 711173250, 711173257, 711173259, 711173265, 711177479, 711173251, 711173253, 711173255, 711173263, 711173260, 711173264, 711173252, 711173266, 711177461, 711177462, 711177463, 711177472, 711173254, 711173256, 711173262, 711173267, 711177464, 711177465, 711177466, 711177467, 711177468, 711177469, 711177470, 711177471, 711177473, 711177474, 711177475, 711177476, 711177477, 711177478]"
42,"[4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.4, 3.33, 3.33, 3.2, 3.0, 3.0, 3.0, 3.0, 2.8, 2.67, 2.67, 2.4, 2.4, 2.4, 2.33, 2.33, 2.33, 2.2, 2.2, 2.17, 2.0, 1.67, 1.67, 1.33, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[711176930, 711176932, 711176933, 711176944, 711176931, 711176934, 711163509, 711176939, 711176949, 711163503, 711163506, 711163507, 711163511, 711176943, 711176947, 711176937, 711176948, 711163523, 711176936, 711176946, 711163504, 711163505, 711176938, 711176935, 711176940, 711163502, 711176942, 711163508, 711176941, 711176945, 711163510, 711163512, 711163513, 711163514, 711163515, 711163516, 711163517, 711163518, 711163519, 711163520, 711163521, 711163522, 711163524, 711163525, 711163526]"
145,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.43, 3.4, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.0, 3.0, 3.0, 3.0, 2.8, 2.8, 2.8, 2.71, 2.71, 2.67, 2.67, 2.67, 2.67, 2.4, 2.33, 2.33, 2.33, 2.2, 1.67, 1.67]","[711163063, 711163069, 711163076, 711163080, 711172552, 711172562, 711172563, 711176482, 711176490, 711176495, 711163064, 711163068, 711163072, 711163075, 711163077, 711163078, 711163079, 711163081, 711163082, 711163083, 711172548, 711172549, 711172555, 711172560, 711176476, 711176481, 711176484, 711176491, 711163086, 711172556, 711163085, 711172564, 711163065, 711163066, 711163070, 711163071, 711163073, 711163074, 711163087, 711172558, 711172561, 711172565, 711176477, 711176478, 711176485, 711172553, 711172559, 711176486, 711176494, 711163067, 711172567, 711176488, 711172566, 711176479, 711163084, 711172550, 711172551, 711172557, 711176493, 711176480, 711176483, 711176492, 711176487, 711172554, 711176489]"
175,"[3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.2, 3.2, 3.17, 3.0, 2.67, 2.67, 2.6, 2.6, 2.33, 2.33, 2.2, 2.0, 2.0, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.33, 1.33, 1.33, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[711173292, 711177505, 711177507, 711177509, 711177511, 711177513, 711177514, 711173289, 711173293, 711173294, 711177506, 711173290, 711177516, 711177510, 711177515, 711177508, 711177521, 711173291, 711177512, 711177522, 711173296, 711173298, 711173300, 711177517, 711177518, 711177520, 711177523, 711173288, 711173303, 711177519, 711173295, 711173297, 711173299, 711173301, 711173302, 711173304]"
51,"[4.0, 4.0, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.2, 3.0, 3.0, 3.0, 3.0, 2.88, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.6, 2.6, 2.6, 2.4, 2.4, 2.33, 2.33, 2.33, 2.2, 2.2, 2.2, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.67, 1.33, 1.33, 1.33, 1.33, 1.25]","[711163692, 711163698, 711173070, 711173080, 711177161, 711163682, 711163685, 711163686, 711163691, 711163695, 711173063, 711173073, 711173079, 711177162, 711177164, 711173071, 711177165, 711163676, 711163696, 711173065, 711173072, 711163680, 711173064, 711173067, 711163678, 711163681, 711163683, 711163684, 711163687, 711163689, 711163690, 711177160, 711177167, 711177171, 711177173, 711163688, 711163694, 711173066, 711177170, 711177178, 711163693, 711173069, 711173068, 711173081, 711177168, 711163675, 711173062, 711177174, 711163674, 711163697, 711173074, 711173075, 711173076, 711173077, 711177159, 711177163, 711177166, 711177169, 711177176, 711163679, 711173078, 711177172, 711177175, 711177177, 711163677]"
86,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.0, 3.0, 3.0, 3.0, 2.8, 2.8, 2.8, 2.71, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.5, 2.4, 2.4, 2.4, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 2.0, 2.0, 1.75, 1.75, 1.67, 1.67, 1.67, 1.33]","[711163704, 711163706, 711163708, 711163717, 711163719, 711177200, 711177201, 711177202, 711177204, 711177207, 711177208, 711177214, 711177215, 711177203, 711177209, 711163709, 711177210, 711177212, 711177213, 711177217, 711177218, 711163703, 711163707, 711177205, 711177206, 711177211, 711177216, 711163720, 711163705, 711173083, 711173090, 711173093, 711163711, 711163714, 711173086, 711163722, 711163702, 711163712, 711163721, 711163724, 711163725, 711173089, 711173092, 711173101, 711177199, 711173100, 711163715, 711163716, 711173082, 711173094, 711173097, 711163701, 711163713, 711163718, 711173085, 711173087, 711173084, 711163710, 711173088, 711163723, 711173091, 711173095, 711173098, 711173099, 711173096]"
146,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.4, 3.33, 3.33, 3.33, 3.2, 3.2, 3.0, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.33, 2.33, 2.33, 2.0, 2.0, 2.0, 2.0, 2.0, 1.75, 1.67, 1.67, 1.67, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.25, 1.25, 1.0]","[711161608, 711161610, 711161611, 711161613, 711161617, 711161620, 711161621, 711161622, 711161623, 711161624, 711161631, 711171717, 711171718, 711161612, 711161618, 711161619, 711161626, 711161628, 711161630, 711171721, 711171723, 711171727, 711161614, 711161615, 711161627, 711171729, 711161616, 711175065, 711175077, 711161625, 711171728, 711175063, 711175066, 711175074, 711161609, 711161629, 711175068, 711175073, 711175080, 711171720, 711171722, 711175078, 711175079, 711175081, 711175076, 711175069, 711175075, 711175082, 711161632, 711171724, 711171725, 711175067, 711175070, 711175071, 711175072, 711171719, 711175064, 711171726]"
